score,review,y
3,공기 엄청 탁함 여기 직원들 건강이 걱정될 정도로곱창은 신선한데 왤케 짠거임??두번시켰는데 처음 주문한건 괜찮았는데 두번째껀 소태임,0
1,"환기 하도 안시켜서 가자마자 후추뿌린거같은 매캐한 냄새에 기침,재채기가 계속나옴. 기름 안빠지는 판이라 진짜 겁나느끼함(이건 개인취향일수있음). 곱창집인데 밥떨어졌다고 30분 기다려도 볶음밥 없다그래서 나옴 ㅎ 최악",0
1,아는 동생한테 여기 말고 다른 곳으로 오라고 했는데 기어코 검색하면 이 가게가 제일 위에 뜬다고 여기로 오고 주문도 미리 시켰길래 어쩔 수 없이 먹음매뉴가 나오고 걱정은 현실이 됨너무 질김소주 한 잔에 한 입 먹다 도저히 질겨서 바로 뱉고 계산하고 나옴사람은 왜 이렇게 많은지 알 수 없음,0
5,줄서서 먹음. 맛있다. 둘이서 삼인분 시켰다. 가루 같은거 뿌려서 구우시는데 딱 맛있다. 분위기도 맛있다. 다만 직원 부르는 시스템이 없어서 벨 설치좀 해야 할듯.,1
4,맛있어요.. 곱창보다 대창을 선호하는데 여긴 곱창 곱이 쓰지않고 꽉 차있어서 맛있었어요. 부추에 곱창 기름이 스며들어서 부추랑 같이 먹으니까 더 맛있었습니다.근데 사람이 엄청 많은데 직원분들이 별로없어서 굽기를 잘 봐주시는 것 같진 않아요. 너무 바빠보여서 탄 부분 잘라내달라고 하는 것도 죄송스러운.. 직원분들 더 있어야할거같아요.,1
5,역시 맛집이라 대기가 많던데 오래 기다렸다고 음료서비스도 주시고 사장님넘감사했습니다. 아래 댓글에 서비스 불만글이 좀 있던데 바쁜만큼 이해할 수 있는정도였고 음식점이 맛있으면 됐죠. 큰 서비스 기대없이 방문하면 술한잔하기 최고입니다~,1
2,개인적으로 강남에서 괜찮다는 음식점이 몇 없다 생각하지만 여기만큼은 최고라 했는데… 최근 방문했을 때 큰 실망을 함. 신촌황소곱창 매장 중 여기 지점이 가장 맛있었으나 이젠 가장 별로인 곳으로 남게 됨. 어떻게 이렇게 질기고 맛이 변할 수 있는지… 맛이 변한건지 아님 내가 하필 상태 별로인 날 방문을 한 건지. 아쉽습니다.,0
3,아주머니가 처음부터 계속 손질해주시는데 타이밍 지나면 좀 타더라구요 손님 점점 많아지니까 테이블 신경 못써주심ㅠㅠ그래도 무난했어요,0
5,2번 갔는데 다 맛있었어요 주차도 돼서 편해요밑반찬도 괜찮은 편,1
1,귀찮아서 리뷰 안남기는 스타일인데 여긴 많이 실망이라 남겨요..2년전부터 강남에서 곱창 땡기면 여기갔는데 곱창이나 대창 둘다 갈수록 점점 질겨져서 먹기 힘들어짐. 이젠 절대 안가려함. 코로나로 힘드신지 직원분들 표정에 영혼도 없고 단체손님만 잘해주는 느낌? 기본으로 나오는 국은 깊은맛이 없고 맵기만 함. 볶음밥도 불판에 올리고 슥슥 대충 휘젓는게 다임. 이럴거면 손님한테 직접 볶으라고 하세요.,0
3,무난,0
3,,0
2,너무질겨요ㅜㅜ,0
1,너무너무너무너무질겨서 삼킬수가 없네요ㅠㅠ,0
1,할말은 많지만 하지 않습니다,0
3,제 입맛엔 맛있었어요다만 직원이 부족해서(?)인지 필요한거 주문할 때제때 받기 힘들더라구요ㅠㅠ볶음밥 안 시켰으면 섭할 뻔 했습니다가게가 좀 더 깨끗하고서비스가 좋았으면 진짜 자주 갈 것 같아요,0
3,그닥입니다,0
3,무난해요볶음밥이 제일 맛있다..,0
5,,1
1,곱창은 먹을만하나 볶음밥이 매우 맛없다,0
1,별로 지금까지 먹어 본 곱창중에 제일 별로였음...ㅠㅠ,0
4,,1
4,,1
1,"기름이 빠지는 구조도 아니라서 직원 손을 안타고 먹을 수가 없는데, 직원분들이 너무 바쁘고 사람도 많아서 방치 당하기 쉽습니다... 원래 질긴건지 방치당해서 질겨진건지 곱창은 질겨서 아쉬웠습니다. 방치당하다가 집게라도 주십사 여쭤봤더니 젓가락으로 뒤집으면 된다고 하셔서 기름튀고 사람많고 무슨정신에 먹었는지 모르겠어요. 곱창먹으러가서 볶음밥 시킬 정신이 없었던건 처음입니다.",0
2,사람 너무 많다보니 신경을 잘 안써줌..곱창이 좀 질기기도 하고,0
1,저세상 잡내고무같은 식감첫입에 뱉고싶은심정잡내 심하고 최악턱운동하다 갑니다,0
1,ㅅ바 사장님 인성이 무엇??? ... 비추 비추,0
4,괜찮았어요 사람많은 곳~,1
1,그냥 술마시면서 안주로 먹기는 나쁘지 않지만....곱창 냄새나요ㅠㅜㅜㅜ 별로 예민하지 않은데두요....그리고 가격도 점점 오르구 기름 안빠지는 불판이라 너무 느끼하고....찬들은 손이 잘 안 가네요 볶음밥도 별로ㅠㅜㅜ,0
5,어 난 맛있었는데 아래보니까 좋지않은 후기가 있네이정도면 먹을만 한건데이게 어느정도 구우지면 언능먹어야함 기름에 튀기듯이 볶고 직원이 기름 버리고자시 가져다 주는데 그때부턴 불 줄이고최대한 빨리 먹어야함난 좋았음,1
1,좋은 후기들 다 백프로 알바임..ㅋㅋ 곱창 진짜 좋아하는데 살면서 먹어본 곱창 중 제일 별로. 가격도 비싼편인데 너무 질겨서 턱 나가는 줄 알았음ㅠ 진짜 타이어식감ㅋㅋ 그리고 깊은 냄비같은 데에 구워서 기름이 못빠져나가는 구조라 기름곱창국 먹는줄 알았음.... 기름좀 빼달라고 하면 알바가 국자로 일일이 기름 떠주는데 그래도 쩔어있고... 앵간하면 그냥 곱창고 가세요...,0
1,"턱이 나가는줄 알았습니다. 씹다 뱉다, 씹다 뱉다... 유명해진만큼 제품질도 신경썼으면 하네요. 덕분에 한동안 곱창은 안쳐다볼듯...ㄷㄷㄷ",0
1,질겅질겅 턱빠지믄줄,0
3,"모둠을 시켰는데 곱창만 맛있었다. 그런데 곱창도 기름이 많아서 먹고나니 니글거렸음. 전반적으로 기름기가 많음. 볶음밥은 생각보다 냅고 콩나물국은 약간 비린내가 남음식 나오는 시간은 엄청 빨랐고, 거의 구워져서 나오기 때문에 비교적 냄새가 덜 남",0
5,친절하고 맛있고... 강남에 곱창집중 제일 나은듯,1
5,신촌에 있는 것처럼 맛있고 양도 많다. 직원 분들이 엄청 친절하시다. 강남역에 있다는 게 믿기지 않음. 인근 지역에서 곱창 먹을 곳 찾는다면 무조건 여기 추천,1
4,강남역 곱창은 이 집으로,1
4,종로점보다 훨씬 맛있고 친절함!,1
1,서비스가 별로에요^^,0
5,완전 맛있어요!! 모듬으로 시켜서 다양한 종류 먹어볼 수 있었어요! 그리고 다른곳보다 훨씬 맛있어요! 역시 유명한 이유가 있는 곳이에요,1
5,먹고 집에와도 또 먹고싶은 신촌 황소 곱창~~ 최고입니당!!부추의 살짝 뿌려진 마법의가루 캬~ 죽여줘용~~리뷰쓰는 순간에도  침이 고이네요~,1
5,유명 곱창집은 다 먹어봤지만탁트이고 넓은 공간에 직접 맛나게 구워주시는써비스에 싱싱한 간첩엽까지 맛볼수있는생생리얼보장 맛집입니다.쓰다보니 침이 또 고이네요^^,1
5,완전 맛있어요~~~진짜 곱창~~푸짐해요,1
5,지금까지 가봤던 곱창집중 최고!!너무 맛있어 행복 했습니다,1
5,"솨라생전 맛봐야될 마성의 맛!맛,분위기,서비스쵝오",1
4,"됐소셋트먹음600그램에 9만원대면 소고기300그램,돼지300그램정도되는듯한데 셋트가성비괜찮음(강남이니)소고기는 원뿔은 되는듯하고.가위잘랐을때보니 상태도 좋음다만 룸이다보니 소주,맥주가6000원ㅜㅜ회식장소로괜찮음적당히술먹고,적당히고기,적당히후식하면 인당5.5만원정도",1
5,,1
5,,1
4,"회식하기좋은장소2층,3층구성엘베없음",1
4,적당히 맛나고 그냥 회식하기 좋음,1
3,,0
5,,1
5,"회식장소로 이용했었는데, 고기도 맛있고 가성비도 좋은거 같아요~ 5명이서 고기도 배부르게 먹었는데 30만원좀 넘게 나왔네요 주차공간은 좀 협소합니다.",1
3,2019.01.14 사케투어,0
4,비싸긴 진짜 비싸네요치즈볶음밥 맛있어요 고기도 괜찮고 근데 넘비쌈,1
5,맛있어요 양도 많아 배부르게 먹을 수 있어요 다은에 또 올 것 같습니다,1
3,미리 룸을 예약하고 오면 조용한 분위기 속에 편하게 식사할 수 있어서 아주 좋아요! 맛도좋고 분위기도 좋지만..직원들이 불친절합니다; 참고하세용,0
5,구워줘서 좋았고 맛있었어요,1
5,,1
3,구워주시는 건 좋은데 웨이팅이 오래 걸려요🥲그리고 말소리 울림 + 연기 자욱했어요크림 볶음밥은 정말 맛있었는데 국물 메뉴가 없어서 아쉽…,0
3,,0
5,친목모임,1
5,,1
2,초벌되어 나온 삼겹살. 506시간 숙성육 이라고 해서 엄청난 육즙과 감칠맛을 기대했지만…그냥 고기였음 ㅠㅠ그나마 리조또 스타일의 크림 볶음밥은 괜찮음.별 매력 없음.,0
3,직원수가 좀 부족한것같아요.. 예전에 갔을땐 테이블관리도 잘됐던거같은데 고기 굽는것도 다른일 한참하다 오시고 굽기 문제인지 고기가 예전처럼 맛있지않네요..,0
3,브레이크타임은 말로만 브레이크 타임인듯연예인들 밥먹는거 자주 보네요,0
5,맛있어요,1
5,맛있어요. 찌개류가 먹고싶어지긴 하지만 참아야하는 곳,1
3,"좀 가격이 있지만 맛있고, 친절합니다^^(룸예약, 주차 가능)",0
4,,1
4,"고기도 맛있고, 크림 볶음밥이 진짜 맛있당ㅋㅋㅋ",1
3,시설 좋고 분위기 좋고 직원 서비스 좋다.결정적으로 고기맛이 별로인게 함정.,0
3,한번은 가볼만한집맛은 땅코가 낫다,0
4,가족식사하기 좋아요,1
4,맛있게 먹었어요,1
4,,1
3,삼겹살 쥬이시 하긴 한데 살코기 부분은 너무 퍽퍽하고 목살리 더 맛있는데 요즘 더 맛있는 목살 집도 많아서.. 크림 볶음밥도 그냥 그랬어요.,0
4,매니저님인지 사장님이신지 모르겠지망 홀을 진두지휘(?)하시는 여성 분 너무 친절하시고 사교성도 좋으시고 영업 스킬도 대박이었어용고기 다 맛있게 구워주세요 청결하고 깔끔한 서타일이구테이블 형태가 조용히 먹을 수 있는 형태는 아니지망 고깃집이 다 그렇죠 뭐같이 먹는 사람이 넘모 맛있어하면서 행복해해서 저도 기분 좋았습니다 :-),1
4,괜찮앗어요 사장님 친절해요,1
5,,1
5,,1
4,엄청 비싼데 정말 맛있음 ㅠㅠ 여자 둘이 가서 술도 안마셨는데 9만원 나왔지만 입안에서 육즙이 팡팡 터지는 그 맛을 잊을 수가 없네요.,1
2,음식점 나름 쾌적하고 서비스도 좋은데 고기 맛도 그냥 그런데다가 비싸기까지 해서 비추...,0
5,친절함,1
1,맛은 있는데 가성비가 ㅜ  ㅜ 150그람 1인분이라 둘이서 배부르게 먹었더니 10마넌나왔어용 ㅎㅎ... 뷔페를 갈걸 그랫어용,0
5,월급받아서 또올꺼얌.. 트러플크림볶음밥까지 먹어야해... 안그럼 다안먹은거임...,1
5,맛있어요,1
5,숙성 삼겹살!! 가성비 굳,1
4,,1
5,존맛탱,1
4,,1
1,,0
1,"발렛실장인지 팀장인지 더럽게 불친절 건방지고 영업전이라고 주차장  비었는데도 발도못붖치게 함.  홀매니저한테 예기햇더니  외주없체라고 자기네는 상관없다고함 기막혀서 ㅠㅠ그럼 손님하고 싸워도  외주업체이니  상관없는거냐?  손님하고 갔기에 억지러 쳐묵하고옴다신안감,맛도별로",0
4,,1
1,지인 식사 끝나서 데리러 갔더니 계산중이라고해서 ..잠깐 주차장에서 기다리려 했더니 들어오지 말라고 문전박대 하네...주차장 텅텅 비워져 있는데도..장사는 맛과 인심인데...고기도 그닥.....별하나 미만은 왜 없는지....,0
1,발렛파킹3천원.주차시 서비스처럼 내리시라고 대신해드린다고 하면서 나갈때 돈받네요;;고기도 가격치곤 대단한맛도아님.,0
5,사촌동생이랑 오랜만에 만나서 어디 먹을까하다 30분정도 기다려서 먹었네욯 정말 잘먹었습니다.마지막 오더 물어보시고 고기 남은거 보시더니 구워주신다고 하셔서(항정살이랑 늑간살은 직접 구워먹어야 햐서 ㅜㅠ 나머지는 다 구워주세요!)맛있게 구워 달라는 말에 항정살은 직접구워서 이쁘게 플래이팅 해주신 이소연 선생님!(직급을 몰라서 ㅜㅠ 성함맞나요?틀리다면 죄송해요!) 덕분에 정말 기분 좋은 식사 였어요 ㅎㅎ  감사합니다 ㅎ 마지막 사진이 만들어 주신거 ㅎㅎ,1
3,식당이 쾌적하고 맛도 괜찮은데 서비스가 쉣 직원들 너무 힘들어서 고기 굽는 내내 표정 완전 안좋네요,0
3,"(장점) 이동네 발렛되는 집이 잘 없는데 발렛되어 주차가 편하고 손님모시고 가거나 가족모임으로 좋음. 또한 한 태이블 바뀔때마다 불판 안쪽, 환풍구 까지 닦아주니 청결도가 높다. 분위기도 깔끔한 것이 괜찮다. 고기맛은 적당히 맛있다. 고기가 초벌되어 나오고, 직원이 다 구워주니 먹기 편하다.(단점) 직원들이 고기구워주느라, 정리하느라 너무 바쁘다. 물한병 달라고 하기 어렵다. 벨 눌러도 쌩까고 안온다. 지나가는 직원 붙잡고 말해야함. 다구워주고 갔는데 삼겹살에서 핏물이 줄줄 떨어져 직접 다시 구웠다. 반찬들이 너무 달달한데 직접 만드는 것은 없는 것 같다. 반찬 가짓수를 줄이더라도 김치라도 좀 하면 좋을텐데. 파무침은 너무 눅눅하여 파 시들어서 오래된 쓴맛이 살짝 난다. 고기 맛은 괜찮은데 반찬들이 받혀주는게 없으니 고기맛을 까먹는다.",0
1,매니저님은 진짜 세상친절한데 아주머니 서빙직원분 진짜 심각하게 태도가 안좋아요 가게들어가서 아무자리나 앉으려고 걸어가고있는데 막 부르더니 어디가시는거냐고 따져묻질않나진짜 교육 시급합니다.,0
1,"점심식사 도중 저희 테이블 바로 뒤에 걸려있던 TV가 벽에서 떨어지는 사고가 있었습니다. 하마터면 일행이 다칠뻔한 위험한 사고였습니다. 천만다행으로 사람이 다치진 않았고 즉시 자리를 바뀌주시긴 했지만 그외에 아무런 조치가 없으셨어요. 일행의 가방과 옷에도 먼지가 많이 묻었고, 이미 음식이 다 나와서 먹고있던 중에 발생한 사고였는데도, 메인음식은 물론이고 기본찬과 컵, 수저까지 사고난 자리에 있던 것을 그대로 옮겨주시더라고요.. 이후에 식사를 이어갔지만 기분탓인지는 몰라도 음식에서 뭔가 씹히는 것 같고 제대로된 식사를 하기 어려웠습니다. 사고 발생시에 점원분이 자리 옮겨주면서 괜찮냐고 묻긴 하셨지만 당연히 나중에라도 매니저님이나 점장님이 따로 사과의 말씀이 있으실 것이라 생각했는데 계산하고 나올때까지 아무도 아무말 없이 지나가시더라구요. 그닥 기분이 좋진 않았습니다. 테이블 바로 옆 벽이 무너지는 큰 사고가 고객이 식사중에 발생했는데 그에 대한 대응이 많이 미흡한 것 같습니다. 아직도 놀라서 심장이 두근거리네요...",0
3,"506, 806 둘 다 먹어봤는데 아주 특별히 맛있다는 느낌은 못 받았어요. 룸비도 좀 비싸고..",0
3,고기3인분+볶음밥+룸비 8만원맛은 육즙넘치는 삼겹살 맛있지만 몇점먹으니 금방 물리더군요 사이드가 더 맛있어요인테리어는 평범  (환기안되서 파향때문에 눈물질질흘림)계산할때 영수증보고 룸비포함되있길래 남직원한테예약하면서 선결제한 룸비 환불되냐하니 당당하게 안된다고해서 당황함 (당연히 환불됐음),0
3,,0
4,"맛있다. 방송에 나온 집인줄 모르고 갔다. 후기를 보니 평점이 낮길래 엄청 걱정했다.가격은 150g 1.7 이정도면 싼건 아니다.고기를 직접 구워주신다. 굽는 분마다 조금씩 다르겠지만 우리테이블 구워주신 남자 직원분이 진짜 잘 구워주셨다 . 숙성고기 이정도면 맛있는데?? 7시에가서 웨이팅 10분정도 했다. 아쉽게도 드라이에이징 고기는 품절 상태였다.5번 사진에 나온게 삼겹2 목살 2 인분이다.4인 가족으로 고기 8인분 먹었다.숙성고기면 명이나물이랑 잘 어울릴텐데...명이나물 소스에 절여진 파채가 나온다 . 치즈볶음밥1 인분인데 그다지 추천은 하지않은다.밥을 원하면 김치찌개에 공기밥 추가하는걸 추천한다. 김치찌개는 깔끔했다.여기까지 와서 가성비를 기대하지 않길 바란다.걱정과 달리, 직원분들 다 친절하셨고 직급이 쫌 있어보인 여자 직원분 께서 자리안내부터 나갈때까지 친절하게 대해주셨다.비싸다고 생각들면 우사단로에 있는 숙성고기도 비슷하니 비교적 가격이 싼 동네 고기집 가면 될듯하다.",1
4,"나혼자 산다의 이시언과 비(정지훈)가 만나서 밥 먹었던 가게, 이영자가 추천한 가게라고 해서 가 봄.먼저 3층은 예약해야 된다.룸비가 5만원인데, 룸비를 내는 값은 한다특별 대우 받는 느낌이고 고기도 구워주고 하나하나 신경써준다.고기와 대파를 함께 먹을수 있도록 옆에서 직접 구워준다테이블이 넓직하고 룸도 넓고 조용해서 귀한 손님과 미팅하기 적절한 장소같다2층은 일반 손님 식사 장소인데여기는 점심때 많이 바빠서 전쟁터 같다내가 바쁠때 가서 그런지 모르겠지만3층과 다르게 홀 직원들도 정신없어 하고, 고기값도 저렴한게 아닌데 밥값에 대한 대우(?)를 기대하고 가면 안됨고기는 이베리코 돈육을 숙성해서 돼지고기가 아닌 소고기를 먹는듯 하다육즙도 있고 식감 또한 뛰어나다사장님과 사모님 진짜 친절하신데아쉬운점은 일부 직원들의 서비스 정신이 부족해서고급스러운 업장의 이미지를 깎아 먹는게 흠이다그런 직원들은 홀이 아니라 손님을 직접 대하지 않는 주방으로 배치시키는게 나을듯",1
1,여기에 가지 말아야 하는 이유 3가지.1) 직원들 서비스교육이 시급. 갈때마다 기분나쁜 대우2) 이정도 급의 고기는 육ㅈ식당이라던지 대안이 많음.3) 저녁에 가보면 홀에 연기 가득 차있어서 별로방송 한번 탔다고 정신못차리는 집.,0
1,"음식은 맛있어서 1점 드립니다소주 가져다 달라고 벨 누른지 8번, 기다리다, 참다 참다 중간 벨 한번 누르니 발로 소주 쳐서 가져다주네요.",0
4,가격은 좀 있지만 숙성고기가 특유의 꿈꿈내가 나고 맛있어요. 크림치즈덮밥은 엄청 달아요. 발렛주차 원치 않아도 3천원. 3층은 예약해야 갈수 있는 프라이빗 룸,1
4,,1
1,"고기 맛 평범함. '가격+직원친절도'를 생각하면 가성비 엄청 낮음.서울에, 역삼엔 돼지고기 맛집 엄청 많음. 더 싸고 훨씬훨씬 더 친절한 곳, 엄청엄청 많음.이 곳에서는 내가 짐짝이 되는 신세계 경험할 수 있음. 비싼 자리세를 내도 손님 취급해주지 않음.",0
5,구워주는 고기집은 강추!! 목살 맛나요!!!,1
1,별 한개도 아깝구요 고기맛은 뭥미? 서비스도 엉망..주문하고 30분동안 고기도 안나와서 알고보니 직원이 까먹은거라고....  룸 예약도 안했는데 룸으로 안내하고 룸 비용 5만원 따로 받구요?..  최악입니다  진짜 방송하고 날로 먹네요,0
1,말그대로 거품입니다. 방송 나온걸로 장사하는 집,0
1,"일단 온라인으로 예약하면 무조건 룸으로 예약되서 5만원이 음식값과 함께 결제되는데, 유의사항을 유심히 안읽으면 약간 헷갈리는 것 같음 룸에 들어갔어도 불판 켜놓고 고기올리는거 까먹으셔서 불판에서 연기나고..서비스도 별로였음 또 삼겹살계의 스카이캐슬이라고 하고 밥블레스유에 나와서 한번 가봤는데 고기맛은 그냥 보통. 진짜 와!! 하는정도 아님",0
1,동네 시장정육점보다 맛없어요,0
1,조오온나 별로임일단 입구에 있는 여자 매니져는 싸가지가 없고 직원들도 불친절가격대비 돼지고기 그냥 그럼치즈맛은 그냥 방송용인듯일년도 안되서 삼겹살 목살 2000원씩오르고양은 졸라 적어서 남자 둘이가면 4인분먹어야 배부름이런집에 왜 줄서서 먹는지 모르겠다 ㅋㅋㅋㅋ결론 직원들 졸라 불친절 싹퉁머리 없고 고기맛 그저 그럼+ 식탁에 돼지기름으로 코팅되어있어서 미끌미끌,0
5,,1
5,イベリコ豚のモクサルがおすすめ！テーブルに一人前だけの熟成肉は、それほどでも。地ビールのアメージングも飲め、ワインも飲め、予約もできるので満点にしました(^^),1
3,"506을 먹었는데..  506시간 숙성은 아닌듯합니다 맛과 차림이 깔끔하여 비싸게 파는 고기집인데,  다른 작은 숙성고기 식당에 비하여  치즈향이나 묵은 향이 매우 약해요 숙성고기 때문에 간다면 비추예요",0
3,,0
5,점심때 갔는데도 806이없다-_-; 하루20인분 한정. 요즘 이 가격대 비슷한 서비스가 많지만 음식이 정갈하고 브랜딩 되어 있는 느낌이 좋았다.,1
1,인생고기라 할만큼 놀랍게 맛있지는 않음.주차장도 양아치임. 입구 차로 막아놓고 발레주차 해야만 주차해줌. 밥 먹고 차한잔 마시고 올라하면 시간당 5천원 달라고 함.개인적으로 광화문이층집이 더 낫다고 생각함.,0
3,기대보다는 평범함. 오래 기다려서 먹을 맛은 아니다.,0
4,"여러 블로그의 포스팅과 다르게 현재 점심에도 806을 맛볼수 있었고, 나름 맛있게 먹었다. 지금까지 돼지고기 정말 맛있게 먹은 집은 육전식당인데 그곳이 육즙이 느껴지도록 잘 구운 돼지고기라면 이곳은 숙성을 해서 씹으면 담백하고 고소한 맛이 느껴지는 그런 느낌의 돼지고기 였다. 육즙보다는 향과 씹을수록 느껴지는 고소함?에 초점을 맞춘 돼지고기 맛이었고 의외로 한정메뉴인 806보단 506 목살이 맛있었다. 크림볶음밥은 리조또 같은 느낌.",1
4,이영자는 나보다 음식을 훨씬 많이 먹어본 사람이라 그런지 이 사람 리스트를 따라가면 실패가 없다.너무 맛있다. 806은 숙성된 치즈처럼 엄청 진한 맛이다. 신세계임.,1
3,,0
1,직원들 교육이 총체적 난국임ㅋㅋㅋㅋ 맛은 좋으나 전체적으로 어수선하고 직원 본인들이 책임감이없음 이정도 맛의 식당은 어디든 있기때문에 두번세번가고싶지는 않아요. 고기 주문하고 계란찜을 주문하면 기본상차림엔 계란찜이 나오는데 따로 주문하시겠어요 라고 안내를 해주어야하는게 메뉴얼 같은데ㅎㅎㅎ 자기들 바쁘다고 정신없이 휙 가버리고 다른 알바생이 계란찜 만들어진거 가져오면서 이걸 왜 시켰는지...라는 뉘앙스로 말하며 두고가곸ㅋㅋㅋㅋㅋㅋ 이것뿐만 아니라 두번 방문하면서  이러한 스토리 갈때마다 생기던데.... 직원 매뉴얼 제대로 만들어서 교육좀 시키세요 제~~~~발,0
1,여기 시스템 완전 이상함. 추가주문이 안된다니 ㅋㅋ 그리고 사실을 말하면 댓글 삭제까지 합니다~ 맛은 나쁘진 않음,0
1,여기 불친절하고 맛도 없어요‥ 가지 마세요~^^,0
4,,1
5,존맛탱!!!!!!!!!목살이 살살사르르ㅡ르르를를를를를ㅜㅜ크림볶음밥 김치찌개로 마무리,1
4,,1
3,,0
5,,1
5,,1
4,,1
5,수입산이면 어떠하리 싸고 맛있으면 된 것을 껄껄,1
5,강남에서 이 가격에 냉삼과 술을 먹을 수 잇다는 것에 감사합니다ㅠ맛이 엄청 잇다고 보긴 어러우나 가격에 비해 꽤 합리적인 맛이에요돈까스나 육회는 생각보다 굳이 시켜야되나 싶지만 판이 달궈지는데 오래 걸려서 그전에 간단하게 술먹기 위해 두긴 좋은 것 같아요,1
1,죄다 수입산. 가격을 내려라,0
5,가성비좋아요,1
5,맛가성비 최강,1
5,맛있어요 가격 싼 만큼 셀프지만 분위기도 술먹고 밥먹고 고기먹기 좋은 곳이에요,1
4,가상비 좋고 고기 맛있음. 친절하고 고기구워주는 데 아님.,1
3,,0
1,"진심으로 기분나쁘게 먹은곳사장이랑 직원은 턱스크 아니면 마스크 벗고 손님상대하며 음식만지고있지않나육회시켰더니 간은 안돼있고 육회깻잎노른자비빈맛이라 소스달라하니 소스는없다하고,,(그럼 기본간이라도 잘해주던가,, 아니면 손님 이렇게 드셔보세요 혹은 저희가 간을 세게 안하는 식당이라서요 , 라는 액션정도는 취하는게 맞다 생각함)손님들어올때 눈인사는커녕 큐알이요 한마디가 끝싼거찾아간게아니라 냉삼유명하다길래 갔는데진심으로,, 비추천이에요 정말정말가서 기분만 상하고 나왔어요 아무리 셀프인 식당이어도기본적으로 손님 테이블 어디앉아야하는지 번호만 띡 불러줄게아니라 최소한 위치라도 안내하고 우리 가게는 셀프라 ㅇㅇ는 저쪽에서 이용해주세요 하는 말 한마디는 있어야 하지 않나 싶네요.뭐 물어볼때마다 없어요 안돼요 아니요 셀프요이말만 반복,,ㅋㅋㅋㅋㅋ장사의 기본 마인드는 안돼있고 돈먹고 밥먹는 손님을 개똥만큼도 못하게 생각하고 하대하는 식당은 돈을 줘도 먹으러 가기 싫습니다.힘든 시기에 자영업자분들 고생많을게 뻔해서 이런 리뷰 단적도 없는데응대 최악중에 최악이라 리뷰 남겨요.가지마세요 어차피 1인분에 4천원대여도 두명 가면 삼인분시켜야됨.",0
1,냉삼. 싸 보이긴 해도 먹다보면 글쎄... 고기도 좀...,0
1,최악  아주머니 싸가지도 없고 냄새도 나고   개구림  스트레스 쌓여 나옴,0
5,"전반적으로 셀프 고깃집 스타일이라 처음가면 조금 정신없을 수도 있을 것 같다. 그러나 허름한 선술집, 동네 돼지갈비 맛집을 선호하는 사람이라면... 강남역 일대에서 이만한 집을 찾기 어렵다. 예전에는 웨이팅도 상당했다고 들었는데 지금은 바이러스 감염 때문에 그런 불편함도 없다.굳~이~ 아쉬운 점을 하나 꼽자면... 셀프 반찬바(?)에 놓인 개인접시 사이즈가 조금만 큰 것이 있으면 좋겠다 싶은 정도? 그 외에는 모두 만족스러웠다.개인적으로 웨이팅을 질색팔색하는 편이라... 바이러스가 물러나고 일상으로 돌아갔을때 웨이팅을 하면서까지 갈 생각은 없지만, 지금 상황에서만 보자면 (내 취향상) 강남역 최고의 맛집으로 꼽고싶다.",1
4,,1
4,,1
4,,1
4,,1
5,제가 가본 냉동삼겹살집중 원탑.호일 안쓰는게 가장 큰 장점. 냉동의 그 고유한 맛 굿입니다고사리가 특히 굿굿사장님은 친절하세요 알바들은 어딜가나 어쩔수없다고 생각함.제가 갔을 땐 다들 친절하셨음,1
4,고사리 부시고 싶을 때 갑니다. 돈가스도 좋아요.,1
5,저 왔을때는 직원분들 너무 친절하셧구용싼맛에 먹기좋은 고기같아요!!돼지냄새 예민하신분들께는 잡내가 좀 날수도있는데 1인분 4900원인거치곤 너무 맛잇게 먹었습니당~주전자 우동도 짱. 걍 음식들 다 싸고 양이 엄청많아요!,1
1,,0
1,사장인지 알바인지 모르겠는데 키180정도되고 안경안끼고 조끼패딩 입는 남자 진짜 ㅈㄴ 싸가지 없음 밥맛도 떨어질 정도임;; 진짜 가지마세요 돼지고기 3인분이상 주문해야하고 굳이 강남 변두리까지와서 먹을이유는 없다고 생각함 오지마세요,0
2,"가격에 딱 알맞은 맛. 가성비로는 나쁘지 않았으나 직원이 매우 불친절해요.값이 저렴하더라도 음식을 적게 시킨것도 아니고 고기 5인분에 밥, 찌개까지 주문했습니다. 가게에 들어가자마자 인사 없고, 테이블 안내 없고, 이용안내 없었습니다. 선주문, 밑반찬 및 수저는 셀프인거 미리 알고 가서 상관은 없었지만 이 정도 응대는 기본적인거라고 생각합니다. 주문을 하러 갔는데도 툭툭 던지시는 듯한 대답에 기분도 썩 좋지 않았습니다.결과적으론 강남권에서 저렴한 가격에 배부르고 맛도 나쁘지 않았으나 직원분들의 불친절한 응대 고치지 않으면 두번은 안갈것 같습니다. 차라리 돈 더 내더라도 직접 구워주고 손님 응대 친절한 고기집 갑니다.",0
4,,1
3,이 동네 사는 사람이자 생활외식인으로서 그냥 드는 생각은 말입니다. 이 가격대의 삼겹살을 먹을생각을 하면서 조용한 룸으로 예약을 하겠다는 생각 자체를 하는 분들이 신기하다입니다.,0
1,첫 주문이 기본 3인분부터면 1인분에 5000원이 아니라 7500원이죠~왜 거짓말 하시나요...?,0
